code,disciplines
1969173,Cycling Track
1969174,Cycling BMX Racing
1969176,Cycling BMX Racing
1969177,Cycling BMX Racing
1969178,Cycling Track
1969179,Cycling Track
1969180,Cycling Track
1969181,Cycling BMX Racing
1969182,Cycling Track
1969195,Cycling Track
1969196,Cycling Road
1969199,Cycling Road
1969202,Cycling Road
1969203,Cycling Track
1969204,Cycling Track
1969212,Cycling BMX Racing
1969213,Cycling Track
1969216,Cycling Track
1969217,Cycling BMX Racing
1969218,Cycling Track
1969239,Fencing
1969253,Basketball
1969283,Athletics
1969305,Fencing
1969315,Basketball
1969322,Basketball
1969324,Fencing
1969332,Athletics
1969337,Fencing
1969351,Athletics
1969353,Fencing
1969457,Athletics
1969461,Judo
1969546,Artistic Gymnastics
1969547,Athletics
1969562,Table Tennis
1969603,Rugby Sevens
1969607,Athletics
1969628,Fencing
1969716,Volleyball
1969721,Fencing
1969767,Tennis
1969769,Athletics
1969772,Tennis
1969785,Athletics
1969797,Judo
1969800,Badminton
1969815,Badminton
1969830,Rugby Sevens
1969964,Volleyball
1970190,Artistic Gymnastics
1970191,Artistic Gymnastics
1970194,Artistic Gymnastics
1970196,Artistic Gymnastics
1970200,Artistic Gymnastics
1970203,Artistic Gymnastics
1970210,Artistic Gymnastics
1970213,Artistic Gymnastics
1970214,Artistic Gymnastics
1970215,Artistic Gymnastics
1970260,Handball
1970262,Handball
1970263,Handball
1970264,Handball
1970265,Handball
1970266,Handball
1970267,Handball
1970268,Handball
1970269,Handball
1970272,Handball
1970274,Handball
1970277,Handball
1970280,Handball
1970291,Handball
1970294,Handball
1970295,Handball
1970296,Handball
1970300,Fencing
1970338,Football
1970367,Shooting
1970495,Sailing
1970497,Sailing
1970500,Sailing
1970502,Sailing
1970505,Sailing
1970507,Sailing
1970512,Sailing
1970514,Sailing
1970517,Sailing
1970522,Sailing
1970524,Sailing
1970546,Shooting
1970548,Athletics
1970572,Shooting
1970731,Football
1970765,Athletics
1970792,3x3 Basketball
1970796,3x3 Basketball
1970797,3x3 Basketball
1970800,3x3 Basketball
1970827,Athletics
1970870,Artistic Gymnastics
1970891,Equestrian
1970892,Equestrian
1970896,Equestrian
1970898,Equestrian
1970905,Equestrian
1970907,Equestrian
1970910,Equestrian
1970912,Equestrian
1970917,Equestrian
1970921,Equestrian
1970925,Equestrian
1971188,Football
1971368,Swimming
1971438,Swimming
1971542,Football
1971668,Football
1971678,Equestrian
1971686,Athletics
1971698,Football
1971702,Cycling Mountain Bike
1971717,Athletics
1971723,Football
1971736,Archery
1971737,Archery
1971759,Athletics
1971874,Football
1971903,Hockey
1971904,Hockey
1971905,Hockey
1971909,Hockey
1971910,Hockey
1971911,Hockey
1971917,Hockey
1971919,Hockey
1971921,Hockey
1971922,Hockey
1971927,Hockey
1971929,Hockey
1971934,Hockey
1971940,Hockey
1971941,Hockey
1971942,Hockey
1971945,Hockey
1971948,Hockey
1971950,Hockey
1971952,Hockey
1971955,Hockey
1971956,Hockey
1971958,Hockey
1971960,Hockey
1971963,Hockey
1971965,Hockey
1971968,Hockey
1971973,Hockey
1971974,Hockey
1971975,Hockey
1971976,Hockey
1971978,Hockey
1971980,Hockey
1972005,Football
1972007,Swimming
1972040,Athletics
1972064,Athletics
1972066,Athletics
1972075,Athletics
1972078,Athletics
1972079,Athletics
1972084,Athletics
1972087,Athletics
1972088,Athletics
1972089,Athletics
1972090,Athletics
1972093,Athletics
1972099,Athletics
1972102,Athletics
1972105,Athletics
1972110,Athletics
1972111,Athletics
1972113,Athletics
1972115,Athletics
1972116,Athletics
1972117,Athletics
1972121,Athletics
1972123,Athletics
1972127,Athletics
1972132,Athletics
1972133,Athletics
1972138,Rowing
1972168,Hockey
1972171,Rowing
1972173,Hockey
1972180,Hockey
1972182,Hockey
1972183,Hockey
1972185,Hockey
1972186,Hockey
1972187,Hockey
1972189,Hockey
1972190,Hockey
1972191,Hockey
1972193,Hockey
1972196,Hockey
1972199,Hockey
1972203,Hockey
1972212,Hockey
1972226,Athletics
1972229,Rowing
1972230,Athletics
1972233,Athletics
1972234,Athletics
1972236,Athletics
1972240,Athletics
1972247,Athletics
1972248,Athletics
1972249,Athletics
1972251,Athletics
1972254,Athletics
1972256,Boxing
1972261,Athletics
1972266,Athletics
1972268,Athletics
1972274,Athletics
1972275,Athletics
1972277,Athletics
1972288,Athletics
1972291,Boxing
1972293,Boxing
1972309,Boxing
1972337,Judo
1972341,Boxing
1972343,Boxing
1972344,Archery
1972347,Swimming
1972351,Trampoline Gymnastics
1972352,Rhythmic Gymnastics
1972355,Rhythmic Gymnastics
1972356,Rhythmic Gymnastics
1972357,Rhythmic Gymnastics
1972358,Rhythmic Gymnastics
1972360,Rhythmic Gymnastics
1972361,Judo
1972364,Judo
1972365,Judo
1972367,Judo
1972368,Judo
1972425,Football
1972512,Artistic Swimming
1972513,Artistic Swimming
1972514,Diving
1972515,Marathon Swimming
1972516,Swimming
1972517,Swimming
1972518,Swimming
1972519,Swimming
1972522,Swimming
1972523,Swimming
1972524,Swimming
1972525,Swimming
1972526,Swimming
1972527,Swimming
1972528,Swimming
1972542,Swimming
1972543,Swimming
1972545,Swimming
1972546,Swimming
1972549,Swimming
1972550,Swimming
1972551,Swimming
1972567,Football
1972569,Swimming
1972599,Boxing
1972612,Judo
1972613,Judo
1972627,Tennis
1972634,Tennis
1972636,Tennis
1972643,Tennis
1972646,Tennis
1973010,Boxing
1973027,Taekwondo
1973052,Fencing
1973077,Artistic Gymnastics
1973084,Artistic Gymnastics
1973086,Artistic Gymnastics
1973090,Artistic Gymnastics
1973092,Artistic Gymnastics
1973101,Artistic Gymnastics
1973102,Trampoline Gymnastics
1973106,Artistic Gymnastics
1973123,Artistic Gymnastics
1973127,Artistic Gymnastics
1973132,Artistic Gymnastics
1973201,Fencing
1973202,Fencing
1973203,Fencing
1973205,Fencing
1973207,Fencing
1973208,Fencing
1973209,Fencing
1973210,Fencing
1973211,Fencing
1973212,Fencing
1973213,Fencing
1973215,Fencing
1973217,Fencing
1973218,Fencing
1973219,Fencing
1973227,Athletics
1973314,Cycling Road
1973345,Football
1973355,Diving
1973385,Golf
1973408,Archery
1973409,Archery
1973411,Archery
1973414,Archery
1973451,Volleyball
1973456,Volleyball
1973457,Volleyball
1973459,Volleyball
1973460,Volleyball
1973461,Volleyball
1973464,Volleyball
1973467,Volleyball
1973468,Volleyball
1973469,Volleyball
1973470,Volleyball
1973471,Volleyball
1973477,Volleyball
1973564,Swimming
1973925,Equestrian
1973931,Football
1973934,Football
1973936,Equestrian
1973939,Football
1973942,Equestrian
1973994,Athletics
1974002,Football
1974033,Athletics
1974038,Athletics
1974040,Athletics
1974048,Athletics
1974049,Athletics
1974065,Athletics
1974072,Athletics
1974087,Athletics
1974090,Athletics
1974096,Athletics
1974097,Athletics
1974102,Athletics
1974105,Athletics
1974106,Athletics
1974110,Athletics
1974115,Athletics
1974120,Athletics
1974131,Athletics
1974133,Athletics
1974144,Athletics
1974151,Athletics
1974152,Athletics
1974168,Athletics
1974169,Athletics
1974176,Athletics
1974177,Athletics
1974185,Athletics
1974186,Athletics
1974192,Athletics
1974201,Athletics
1974203,Athletics
1974207,Athletics
1974208,Athletics
1974212,Athletics
1974215,Athletics
1974216,Athletics
1974233,Athletics
1974237,Athletics
1974242,Athletics
1974247,Artistic Swimming
1974249,Artistic Swimming
1974253,Artistic Swimming
1974255,Artistic Swimming
1974256,Artistic Swimming
1974257,Artistic Swimming
1974260,Artistic Swimming
1974261,Artistic Swimming
1974263,Artistic Swimming
1974289,Athletics
1974290,Athletics
1974302,Athletics
1974304,Athletics
1974314,Athletics
1974316,Athletics
1974317,Athletics
1974324,Athletics
1974335,Athletics
1974349,Athletics
1974672,Football
1974721,Football
1974724,Football
1974822,Boxing
1974825,Football
1974835,Equestrian
1974845,Equestrian
1974850,Equestrian
1974855,Equestrian
1974858,Equestrian
1974865,Equestrian
1974875,Equestrian
1974881,Equestrian
1974883,Equestrian
1974890,Equestrian
1974898,Equestrian
1974900,Equestrian
1974905,Boxing
1974913,Basketball
1974916,Basketball
1974918,Basketball
1974919,Basketball
1974922,Basketball
1974931,Basketball
1974933,3x3 Basketball
1974936,Basketball
1974938,Basketball
1974942,Basketball
1974944,3x3 Basketball
1974948,Basketball
1974950,Basketball
1974951,Basketball
1974952,Basketball
1974954,Basketball
1974957,Basketball
1974965,Basketball
1974979,Basketball
1974987,Basketball
1974988,Basketball
1974990,Basketball
1974993,Basketball
1974999,3x3 Basketball
1975000,3x3 Basketball
1975003,Basketball
1975006,Basketball
1975020,Basketball
1975054,Boxing
1975075,Football
1975237,Football
1975390,Football
1975420,Football
1975454,Football
1975455,Football
1975465,Football
1975792,Sailing
1975799,Athletics
1975800,Judo
1975826,Swimming
1975829,Swimming
1975874,Artistic Gymnastics
1975895,Artistic Gymnastics
1975948,Swimming
1975955,Football
1975967,Football
1975982,Swimming
1975988,Football
1975991,Football
1976002,Rowing
1976006,Football
1976010,Football
1976014,Football
1976022,Football
1976100,Athletics
1976238,Basketball
1976250,Table Tennis
1976306,Athletics
1976319,Artistic Gymnastics
1976333,Cycling BMX Racing
1976398,Rowing
1976411,Athletics
1976416,Athletics
1976419,Cycling BMX Racing
1976421,Rowing
1976426,Cycling Track
1976431,Athletics
1976436,Rowing
1976441,Fencing
1976442,Swimming
1976449,Cycling Road
1976452,Beach Volleyball
1976455,Swimming
1976458,Athletics
1976460,Triathlon
1976465,Beach Volleyball
1976466,Rowing
1976467,Fencing
1976469,Athletics
1976473,Cycling BMX Racing
1976476,Cycling Road
1976479,Shooting
1976480,Cycling BMX Racing
1976481,Sailing
1976486,Modern Pentathlon
1976487,Sailing
1976489,Triathlon
1976490,Swimming
1976491,Athletics
1976496,Swimming
1976497,Canoe Slalom
1976500,Cycling BMX Freestyle
1976502,Rowing
1976503,Shooting
1976506,Athletics
1976507,Judo
1976512,Athletics
1976519,Cycling Mountain Bike
1976524,Cycling Mountain Bike
1976527,Athletics
1976530,Equestrian
1976534,Athletics
1976537,Athletics
1976538,Golf
1976540,Artistic Gymnastics
1976541,Artistic Gymnastics
1976544,Equestrian
1976545,Shooting
1976547,Tennis
1976551,Athletics
1976553,Equestrian
1976556,Rowing
1976562,Cycling Road
1976567,Cycling Road
1976570,Beach Volleyball
1976571,Athletics
1976752,Rowing
1976755,Athletics
1976773,Athletics
1976786,Rugby Sevens
1976843,Equestrian
1976851,Equestrian
1976854,Equestrian
1976857,Equestrian
1976860,Equestrian
1976863,Equestrian
1976864,Equestrian
1976867,Equestrian
1976869,Equestrian
1976873,Equestrian
1976875,Equestrian
1976879,Equestrian
1976922,Athletics
1977055,Wrestling
1977075,Athletics
1977095,Basketball
1977101,Rowing
1977103,Rowing
1977111,Basketball
1977114,Rowing
1977128,Swimming
1977132,Rowing
1977147,Football
1977148,Rowing
1977153,Rowing
1977159,Rowing
1977161,Rugby Sevens
1977174,Swimming
1977180,Rugby Sevens
1977185,Judo
1977192,Swimming
1977277,Football
1977286,Football
1977314,Swimming
1977402,Shooting
1977421,Canoe Sprint
1977618,Swimming
1977623,Football
1977633,Rugby Sevens
1977651,Rowing
1977658,Rowing
1977660,Sailing
1977663,Equestrian
1977667,Athletics
1977670,Modern Pentathlon
1977671,Athletics
1977672,Athletics
1977673,Athletics
1977678,Cycling Mountain Bike
1977687,Athletics
1977695,Cycling Road
1977696,Badminton
1977698,Rowing
1977699,Artistic Gymnastics
1977704,Sport Climbing
1977707,Sailing
1977709,Shooting
1977715,Cycling Track
1977717,Swimming
1977724,Rowing
1977730,Swimming
1977733,Cycling BMX Racing
1977736,Canoe Slalom
1977745,Sailing
1977750,Golf
1977753,Equestrian
1977754,Swimming
1977760,Athletics
1977765,Athletics
1977770,Judo
1977773,Athletics
1977775,Athletics
1977778,Athletics
1977781,Athletics
1977782,Swimming
1977785,Athletics
1977788,Athletics
1977804,Rowing
1977805,Athletics
1977808,Rowing
1977810,Cycling Road
1977821,Athletics
1977826,Sailing
1977829,Athletics
1977839,Triathlon
1977842,Rowing
1977843,Rowing
1977847,Athletics
1977850,Equestrian
1977854,Rowing
1977856,Cycling Mountain Bike
1977857,Rowing
1977858,Equestrian
1977859,Artistic Gymnastics
1977860,Cycling Track
1977861,Athletics
1977863,Artistic Gymnastics
1977865,Sailing
1977867,Shooting
1977868,Athletics
1977870,Badminton
1977871,Cycling BMX Racing
1977873,Athletics
1977878,Triathlon
1977879,Judo
1977880,Equestrian
1977882,Athletics
1977891,Golf
1977894,Beach Volleyball
1977897,Cycling Track
1977899,Equestrian
1977906,Rowing
1977908,Tennis
1977910,Athletics
1977911,Athletics
1977921,Cycling Road
1977926,Athletics
1977927,Athletics
1977948,Cycling Road
1977960,Athletics
1977963,Football
1978047,Canoe Slalom
1978055,Athletics
1978067,Athletics
1978106,Swimming
1978492,Rhythmic Gymnastics
1978514,Rhythmic Gymnastics
1978541,Rhythmic Gymnastics
1978642,Rugby Sevens
1978663,Golf
1978759,Judo
1978973,Shooting
1978995,Fencing
1979019,Cycling Road
1979050,Cycling Road
1979109,Canoe Sprint
1979110,Canoe Sprint
1979114,Canoe Sprint
1979168,Equestrian
1979597,Archery
1979680,Judo
1979712,Tennis
1979715,Tennis
1979718,Tennis
1979721,Tennis
1979732,Tennis
1979734,Tennis
1979738,Tennis
1979817,Boxing
1979870,Boxing
1979881,Boxing
1979904,Boxing
1979929,Boxing
1980008,Judo
1980023,Athletics
1980033,Athletics
1980109,Athletics
1980115,Diving
1980116,Diving
1980119,Diving
1980122,Athletics
1980125,Boxing
1980126,Boxing
1980135,Artistic Gymnastics
1980140,Judo
1980141,Table Tennis
1980142,Table Tennis
1980143,Table Tennis
1980149,Wrestling
1980152,Wrestling
1980153,Wrestling
1980161,Athletics
1980201,Trampoline Gymnastics
1980226,Athletics
1980230,Cycling Road
1980244,Football
1980454,Cycling Road
1980471,Athletics
1980485,Judo
1980513,Athletics
1980524,Cycling Road
1980524,Cycling Mountain Bike
1980555,Athletics
1980587,Athletics
1980700,Hockey
1980754,Athletics
1980759,Athletics
1980783,Athletics
1980789,Athletics
1980815,Handball
1980818,Volleyball
1980822,Handball
1980825,Handball
1980826,Handball
1980827,Golf
1980829,Handball
1980833,Judo
1980835,Athletics
1980838,Judo
1980847,Handball
1980848,Canoe Slalom
1980851,Handball
1980852,Handball
1980857,Handball
1980863,Table Tennis
1980864,Handball
1980865,Volleyball
1980867,Table Tennis
1980870,Handball
1980872,Cycling Road
1980873,Handball
1980875,Rhythmic Gymnastics
1980877,Handball
1980879,Handball
1980880,Handball
1980882,Judo
1980884,Cycling Road
1980886,Canoe Slalom
1980887,Canoe Slalom
1980900,Volleyball
1980902,Rowing
1980935,Artistic Swimming
1981010,Athletics
1981039,Athletics
1981046,Athletics
1981054,Athletics
1981055,Athletics
1981058,Athletics
1981059,Athletics
1981060,Athletics
1981061,Athletics
1981066,Athletics
1981067,Athletics
1981068,Athletics
1981069,Athletics
1981070,Athletics
1981071,Athletics
1981072,Athletics
1981073,Athletics
1981075,Athletics
1981077,Athletics
1981079,Athletics
1981081,Athletics
1981083,Athletics
1981084,Athletics
1981085,Athletics
1981088,Athletics
1981089,Athletics
1981090,Athletics
1981092,Athletics
1981096,Athletics
1981099,Athletics
1981103,Athletics
1981119,Sailing
1981124,Volleyball
1981126,Cycling Road
1981130,Volleyball
1981131,Sport Climbing
1981132,Swimming
1981143,Handball
1981149,Judo
1981151,Swimming
1981154,Athletics
1981156,Volleyball
1981157,Handball
1981160,Athletics
1981167,Athletics
1981168,Sailing
1981169,Sailing
1981171,Artistic Gymnastics
1981180,Cycling Road
1981181,Sport Climbing
1981185,Handball
1981186,Handball
1981195,Judo
1981196,Handball
1981197,Cycling Road
1981202,Athletics
1981204,Judo
1981206,Sport Climbing
1981214,Handball
1981224,Athletics
1981295,Athletics
1981375,Boxing
1981393,Athletics
1981397,Swimming
1981426,Athletics
1981463,Handball
1981464,Athletics
1981466,Handball
1981468,Handball
1981469,Swimming
1981471,Volleyball
1981475,Rowing
1981476,Handball
1981479,Taekwondo
1981480,Table Tennis
1981481,Canoe Slalom
1981485,Golf
1981495,Volleyball
1981502,Swimming
1981504,Volleyball
1981513,Handball
1981519,Handball
1981521,Cycling Mountain Bike
1981530,Handball
1981537,Sailing
1981538,Athletics
1981540,Volleyball
1981546,Swimming
1981547,Handball
1981548,Volleyball
1981549,Sailing
1981553,Handball
1981558,Volleyball
1981564,Cycling Road
1981567,Handball
1981581,Sailing
1981582,Archery
1981585,Archery
1981587,Volleyball
1981595,Weightlifting
1981596,Weightlifting
1981600,Weightlifting
1981602,Athletics
1981603,Athletics
1981760,Wrestling
1981764,Athletics
1981766,Athletics
1981775,Wrestling
1981785,Wrestling
1981864,Football
1982069,Rugby Sevens
1982106,Football
1982385,Athletics
1982687,Rugby Sevens
1984746,Athletics
1986723,Athletics
1996131,Athletics
1998595,Swimming
2001756,Swimming
2008688,Wrestling
2009155,Swimming
2013977,Swimming
2013979,Swimming
2060840,Weightlifting
2280513,Swimming
2395918,Football
2420628,Shooting
2473438,Athletics
2475379,Athletics
2475381,Rugby Sevens
2475718,Canoe Slalom
2475949,Swimming
2484588,Rugby Sevens
2488129,Athletics
2493835,Taekwondo
2498186,Athletics
2500123,Golf
2741697,Taekwondo
2779021,Equestrian
3048371,Athletics
3054235,Artistic Gymnastics
3054369,Artistic Gymnastics
3054982,Golf
3205098,Athletics
3372543,Fencing
3410133,Athletics
3429662,Wrestling
3430817,Swimming
3467316,Athletics
3500048,Rugby Sevens
3500057,Rugby Sevens
3501795,Athletics
3501797,Hockey
3501804,Athletics
3501806,Athletics
3508085,Athletics
3518182,Swimming
3519160,Athletics
3520241,Canoe Slalom
3522948,Athletics
3522949,Athletics
3522950,Athletics
3528309,Tennis
3538178,Athletics
3538789,Football
3538833,Football
3538849,Rugby Sevens
3538850,Rugby Sevens
3538856,Rugby Sevens
3539612,Athletics
3544811,Athletics
3545959,Cycling Track
3546509,Athletics
3546884,Handball
3548556,Athletics
3549696,Sailing
3549727,Football
3549769,Swimming
3549843,Judo
3549844,Athletics
3551502,Athletics
3551754,Athletics
3553297,Athletics
3555644,Athletics
3555841,Rugby Sevens
3556435,Football
3557190,Athletics
3559388,Athletics
3560626,Swimming
3561050,Athletics
3564160,Athletics
3568176,Athletics
3568177,Athletics
3858909,Athletics
4031141,Swimming
4031142,Rowing
4046164,Athletics
4056654,Football
4118049,Rowing
4118990,Tennis
4119083,Swimming
4323582,Swimming
4338221,Athletics
4339445,Athletics
4343340,Athletics
4352676,Swimming
4646304,Athletics
4646625,Fencing
4648370,Athletics
4648450,Athletics
4654306,Marathon Swimming
4654306,Swimming
4654427,Football
4654577,Swimming
4657612,Beach Volleyball
4657613,Beach Volleyball
4658108,Football
4658110,Football
4658111,Football
4658294,Swimming
4658690,Tennis
4659538,Athletics
4660198,Table Tennis
4663897,Athletics
4663942,Athletics
4665280,Swimming
4665325,Football
4667034,Athletics
4667830,Water Polo
4669223,Football
4670929,Swimming
4671406,Athletics
4671772,Athletics
4671773,Athletics
4673099,Athletics
4674332,Athletics
4674385,Swimming
4674386,Diving
4674449,Athletics
4674643,Swimming
4675010,Weightlifting
4675455,Swimming
4675589,Swimming
4676165,Swimming
4678565,Swimming
4678919,Swimming
4682462,Swimming
4682465,Swimming
4682686,Swimming
4683606,Swimming
4685648,Swimming
4686764,Swimming
4846399,Swimming
4846905,Swimming
4846949,Athletics
4847700,Swimming
4849459,Swimming
